File,name,group,name,tectonicRegion,id,aValue,bValue,minMag,maxMag,rake,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,dip,upperSeismoDepth,lowerSeismoDepth
source_model_2584,source_model_2584,group1,Stol5.7,Active Shallow Crust,10_5_7,2.2,0.8,4,6,130,13.52809149,46.25636179,13.54448924,46.25218756,13.56088699,46.24801328,13.5772536,46.24372163,13.59356447,46.23921986,13.593977,46.239106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,7
source_model_2585,source_model_2585,group1,Jesenice5.1,Active Shallow Crust,11_5_1,2.2,0.8,4,6.5,170,13.830401,46.481788,13.84704574,46.47995985,13.86386531,46.47811249,13.8806645,46.47612626,13.8973055,46.47306231,13.91394649,46.46999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2586,source_model_2586,group1,Jesenice5.2,Active Shallow Crust,11_5_2,2.2,0.8,4,6.5,170,13.84704574,46.47995985,13.86386531,46.47811249,13.8806645,46.47612626,13.8973055,46.47306231,13.91394649,46.46999837,13.93058745,46.46693418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2587,source_model_2587,group1,Jesenice5.3,Active Shallow Crust,11_5_3,2.2,0.8,4,6.5,170,13.86386531,46.47811249,13.8806645,46.47612626,13.8973055,46.47306231,13.91394649,46.46999837,13.93058745,46.46693418,13.94722838,46.46386984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2588,source_model_2588,group1,Jesenice5.4,Active Shallow Crust,11_5_4,2.2,0.8,4,6.5,170,13.8806645,46.47612626,13.8973055,46.47306231,13.91394649,46.46999837,13.93058745,46.46693418,13.94722838,46.46386984,13.96383635,46.46065656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2589,source_model_2589,group1,Jesenice5.5,Active Shallow Crust,11_5_5,2.2,0.8,4,6.5,170,13.8973055,46.47306231,13.91394649,46.46999837,13.93058745,46.46693418,13.94722838,46.46386984,13.96383635,46.46065656,13.98021665,46.45641435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2590,source_model_2590,group1,Jesenice5.6,Active Shallow Crust,11_5_6,2.2,0.8,4,6.5,170,13.91394649,46.46999837,13.93058745,46.46693418,13.94722838,46.46386984,13.96383635,46.46065656,13.98021665,46.45641435,13.99659695,46.45217215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2591,source_model_2591,group1,Jesenice5.7,Active Shallow Crust,11_5_7,2.2,0.8,4,6.5,170,13.93058745,46.46693418,13.94722838,46.46386984,13.96383635,46.46065656,13.98021665,46.45641435,13.99659695,46.45217215,14.01297725,46.44792994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2592,source_model_2592,group1,Jesenice5.8,Active Shallow Crust,11_5_8,2.2,0.8,4,6.5,170,13.94722838,46.46386984,13.96383635,46.46065656,13.98021665,46.45641435,13.99659695,46.45217215,14.01297725,46.44792994,14.02935755,46.44368773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2593,source_model_2593,group1,Jesenice5.9,Active Shallow Crust,11_5_9,2.2,0.8,4,6.5,170,13.96383635,46.46065656,13.98021665,46.45641435,13.99659695,46.45217215,14.01297725,46.44792994,14.02935755,46.44368773,14.04548574,46.43857806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2594,source_model_2594,group1,Jesenice5.10,Active Shallow Crust,11_5_10,2.2,0.8,4,6.5,170,13.98021665,46.45641435,13.99659695,46.45217215,14.01297725,46.44792994,14.02935755,46.44368773,14.04548574,46.43857806,14.06158822,46.43337988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2595,source_model_2595,group1,Jesenice5.11,Active Shallow Crust,11_5_11,2.2,0.8,4,6.5,170,13.99659695,46.45217215,14.01297725,46.44792994,14.02935755,46.44368773,14.04548574,46.43857806,14.06158822,46.43337988,14.07769069,46.4281817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2596,source_model_2596,group1,Jesenice5.12,Active Shallow Crust,11_5_12,2.2,0.8,4,6.5,170,14.01297725,46.44792994,14.02935755,46.44368773,14.04548574,46.43857806,14.06158822,46.43337988,14.07769069,46.4281817,14.09379309,46.42298332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2597,source_model_2597,group1,Jesenice5.13,Active Shallow Crust,11_5_13,2.2,0.8,4,6.5,170,14.02935755,46.44368773,14.04548574,46.43857806,14.06158822,46.43337988,14.07769069,46.4281817,14.09379309,46.42298332,14.10989547,46.41778485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2598,source_model_2598,group1,Jesenice5.14,Active Shallow Crust,11_5_14,2.2,0.8,4,6.5,170,14.04548574,46.43857806,14.06158822,46.43337988,14.07769069,46.4281817,14.09379309,46.42298332,14.10989547,46.41778485,14.12599784,46.41258639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2599,source_model_2599,group1,Jesenice5.15,Active Shallow Crust,11_5_15,2.2,0.8,4,6.5,170,14.06158822,46.43337988,14.07769069,46.4281817,14.09379309,46.42298332,14.10989547,46.41778485,14.12599784,46.41258639,14.14189773,46.40682119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2600,source_model_2600,group1,Jesenice5.16,Active Shallow Crust,11_5_16,2.2,0.8,4,6.5,170,14.07769069,46.4281817,14.09379309,46.42298332,14.10989547,46.41778485,14.12599784,46.41258639,14.14189773,46.40682119,14.15764853,46.40063873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2601,source_model_2601,group1,Jesenice5.17,Active Shallow Crust,11_5_17,2.2,0.8,4,6.5,170,14.09379309,46.42298332,14.10989547,46.41778485,14.12599784,46.41258639,14.14189773,46.40682119,14.15764853,46.40063873,14.17339934,46.39445627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2602,source_model_2602,group1,Jesenice5.18,Active Shallow Crust,11_5_18,2.2,0.8,4,6.5,170,14.10989547,46.41778485,14.12599784,46.41258639,14.14189773,46.40682119,14.15764853,46.40063873,14.17339934,46.39445627,14.18915014,46.3882738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2603,source_model_2603,group1,Jesenice5.19,Active Shallow Crust,11_5_19,2.2,0.8,4,6.5,170,14.12599784,46.41258639,14.14189773,46.40682119,14.15764853,46.40063873,14.17339934,46.39445627,14.18915014,46.3882738,14.20505804,46.3825098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2604,source_model_2604,group1,Jesenice5.20,Active Shallow Crust,11_5_20,2.2,0.8,4,6.5,170,14.14189773,46.40682119,14.15764853,46.40063873,14.17339934,46.39445627,14.18915014,46.3882738,14.20505804,46.3825098,14.220986,46.37679921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2605,source_model_2605,group1,Jesenice5.21,Active Shallow Crust,11_5_21,2.2,0.8,4,6.5,170,14.15764853,46.40063873,14.17339934,46.39445627,14.18915014,46.3882738,14.20505804,46.3825098,14.220986,46.37679921,14.23691395,46.37108862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2606,source_model_2606,group1,Jesenice5.22,Active Shallow Crust,11_5_22,2.2,0.8,4,6.5,170,14.17339934,46.39445627,14.18915014,46.3882738,14.20505804,46.3825098,14.220986,46.37679921,14.23691395,46.37108862,14.25284191,46.36537803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2607,source_model_2607,group1,Jesenice5.23,Active Shallow Crust,11_5_23,2.2,0.8,4,6.5,170,14.18915014,46.3882738,14.20505804,46.3825098,14.220986,46.37679921,14.23691395,46.37108862,14.25284191,46.36537803,14.2688264,46.3598414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2608,source_model_2608,group1,Jesenice5.24,Active Shallow Crust,11_5_24,2.2,0.8,4,6.5,170,14.20505804,46.3825098,14.220986,46.37679921,14.23691395,46.37108862,14.25284191,46.36537803,14.2688264,46.3598414,14.28506827,46.35509668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2609,source_model_2609,group1,Jesenice5.25,Active Shallow Crust,11_5_25,2.2,0.8,4,6.5,170,14.220986,46.37679921,14.23691395,46.37108862,14.25284191,46.36537803,14.2688264,46.3598414,14.28506827,46.35509668,14.30131013,46.35035195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2610,source_model_2610,group1,Jesenice5.26,Active Shallow Crust,11_5_26,2.2,0.8,4,6.5,170,14.23691395,46.37108862,14.25284191,46.36537803,14.2688264,46.3598414,14.28506827,46.35509668,14.30131013,46.35035195,14.317552,46.34560722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2611,source_model_2611,group1,Jesenice5.27,Active Shallow Crust,11_5_27,2.2,0.8,4,6.5,170,14.25284191,46.36537803,14.2688264,46.3598414,14.28506827,46.35509668,14.30131013,46.35035195,14.317552,46.34560722,14.33379535,46.34086763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2612,source_model_2612,group1,Jesenice5.28,Active Shallow Crust,11_5_28,2.2,0.8,4,6.5,170,14.2688264,46.3598414,14.28506827,46.35509668,14.30131013,46.35035195,14.317552,46.34560722,14.33379535,46.34086763,14.35004836,46.3361612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2613,source_model_2613,group1,Jesenice5.29,Active Shallow Crust,11_5_29,2.2,0.8,4,6.5,170,14.28506827,46.35509668,14.30131013,46.35035195,14.317552,46.34560722,14.33379535,46.34086763,14.35004836,46.3361612,14.36630136,46.33145478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2614,source_model_2614,group1,Jesenice5.30,Active Shallow Crust,11_5_30,2.2,0.8,4,6.5,170,14.30131013,46.35035195,14.317552,46.34560722,14.33379535,46.34086763,14.35004836,46.3361612,14.36630136,46.33145478,14.38226344,46.32588666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2615,source_model_2615,group1,Jesenice5.31,Active Shallow Crust,11_5_31,2.2,0.8,4,6.5,170,14.317552,46.34560722,14.33379535,46.34086763,14.35004836,46.3361612,14.36630136,46.33145478,14.38226344,46.32588666,14.3980431,46.31977823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2616,source_model_2616,group1,Jesenice5.32,Active Shallow Crust,11_5_32,2.2,0.8,4,6.5,170,14.33379535,46.34086763,14.35004836,46.3361612,14.36630136,46.33145478,14.38226344,46.32588666,14.3980431,46.31977823,14.41390171,46.3138855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2617,source_model_2617,group1,Jesenice5.33,Active Shallow Crust,11_5_33,2.2,0.8,4,6.5,170,14.35004836,46.3361612,14.36630136,46.33145478,14.38226344,46.32588666,14.3980431,46.31977823,14.41390171,46.3138855,14.42989635,46.30836443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2618,source_model_2618,group1,Jesenice5.34,Active Shallow Crust,11_5_34,2.2,0.8,4,6.5,170,14.36630136,46.33145478,14.38226344,46.32588666,14.3980431,46.31977823,14.41390171,46.3138855,14.42989635,46.30836443,14.44589099,46.30284337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2619,source_model_2619,group1,Jesenice5.35,Active Shallow Crust,11_5_35,2.2,0.8,4,6.5,170,14.38226344,46.32588666,14.3980431,46.31977823,14.41390171,46.3138855,14.42989635,46.30836443,14.44589099,46.30284337,14.4618824,46.29731299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2620,source_model_2620,group1,Jesenice5.36,Active Shallow Crust,11_5_36,2.2,0.8,4,6.5,170,14.3980431,46.31977823,14.41390171,46.3138855,14.42989635,46.30836443,14.44589099,46.30284337,14.4618824,46.29731299,14.47786595,46.29175991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2621,source_model_2621,group1,Jesenice5.37,Active Shallow Crust,11_5_37,2.2,0.8,4,6.5,170,14.41390171,46.3138855,14.42989635,46.30836443,14.44589099,46.30284337,14.4618824,46.29731299,14.47786595,46.29175991,14.4938495,46.28620683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2622,source_model_2622,group1,Jesenice5.38,Active Shallow Crust,11_5_38,2.2,0.8,4,6.5,170,14.42989635,46.30836443,14.44589099,46.30284337,14.4618824,46.29731299,14.47786595,46.29175991,14.4938495,46.28620683,14.50976823,46.28047097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2623,source_model_2623,group1,Jesenice5.39,Active Shallow Crust,11_5_39,2.2,0.8,4,6.5,170,14.44589099,46.30284337,14.4618824,46.29731299,14.47786595,46.29175991,14.4938495,46.28620683,14.50976823,46.28047097,14.52567912,46.27471299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2624,source_model_2624,group1,Jesenice5.40,Active Shallow Crust,11_5_40,2.2,0.8,4,6.5,170,14.4618824,46.29731299,14.47786595,46.29175991,14.4938495,46.28620683,14.50976823,46.28047097,14.52567912,46.27471299,14.54159,46.268955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,14
source_model_2625,source_model_2625,group1,Zagorje5.1,Active Shallow Crust,12_5_1,2.2,0.8,4,6,170,14.857084,46.201347,14.85716487,46.20130021,14.87181065,46.19282603,14.88645644,46.18435186,14.90082139,46.1754108,14.91517116,46.16644448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,10
source_model_2626,source_model_2626,group1,Zagorje5.2,Active Shallow Crust,12_5_2,2.2,0.8,4,6,170,14.85716487,46.20130021,14.87181065,46.19282603,14.88645644,46.18435186,14.90082139,46.1754108,14.91517116,46.16644448,14.92937973,46.15726354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,10
source_model_2627,source_model_2627,group1,Zagorje5.3,Active Shallow Crust,12_5_3,2.2,0.8,4,6,170,14.87181065,46.19282603,14.88645644,46.18435186,14.90082139,46.1754108,14.91517116,46.16644448,14.92937973,46.15726354,14.94336231,46.1477404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,10
source_model_2628,source_model_2628,group1,Zagorje5.4,Active Shallow Crust,12_5_4,2.2,0.8,4,6,170,14.88645644,46.18435186,14.90082139,46.1754108,14.91517116,46.16644448,14.92937973,46.15726354,14.94336231,46.1477404,14.95781668,46.1389437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,10
source_model_2629,source_model_2629,group1,Zagorje5.5,Active Shallow Crust,12_5_5,2.2,0.8,4,6,170,14.90082139,46.1754108,14.91517116,46.16644448,14.92937973,46.15726354,14.94336231,46.1477404,14.95781668,46.1389437,14.97226713,46.13014082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,10
source_model_2630,source_model_2630,group1,Zagorje5.6,Active Shallow Crust,12_5_6,2.2,0.8,4,6,170,14.91517116,46.16644448,14.92937973,46.15726354,14.94336231,46.1477404,14.95781668,46.1389437,14.97226713,46.13014082,14.98641476,46.12085884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,10
